hotel_id,longitude,latitude
2165,149.176,-35.247
2166,149.176,-31.708
2167,149.178,-35.455
2168,149.179,-33.148
2169,149.18,-34.11
2170,149.18,-35.279
2171,149.181,-35.586
2172,149.181,-35.125
2173,149.182,-34.02
2174,149.185,-32.416
2175,149.186,-33.795
2176,149.188,-32.299
2177,149.192,-33.057
2178,149.193,-31.875
2179,149.194,-35.425
2180,149.196,-34.375
2181,149.196,-31.068
2182,149.197,-34.298
2183,149.197,-31.069
2184,149.198,-31.858
2185,149.199,-31.66
2186,149.199,-33.281
2187,149.2,-34.308
2188,149.201,-35.163
2189,149.202,-31.537
2190,149.203,-34.823
2191,149.203,-33.91
2192,149.205,-34.569
2193,149.206,-35.767
2194,149.207,-34.596
2195,149.209,-34.025
2196,149.21,-32.634
2197,149.211,-35.966
2198,149.212,-33.63
2199,149.213,-33.792
2200,149.213,-35.169
2201,149.216,-32.524
2202,149.216,-32.799
2203,149.217,-32.772
2204,149.218,-32.281
2205,149.219,-33.34
2206,149.22,-35.417
2207,149.221,-34.056
2208,149.221,-33.405
2209,149.224,-31.066
2210,149.225,-35.352
2211,149.226,-32.101
2212,149.227,-31.549
2213,149.228,-35.058
2214,149.231,-31.07
2215,149.231,-31.283
2216,149.231,-35.969
2217,149.233,-32.61
2218,149.234,-33.096
2219,149.235,-34.516
2220,149.236,-34.404
2221,149.236,-35.078
2222,149.236,-31.179
2223,149.238,-34.818
2224,149.238,-32.964
2225,149.239,-32.103
2226,149.241,-35.058
2227,149.243,-34.34
2228,149.243,-31.877
2229,149.245,-34.314
2230,149.247,-34.56
2231,149.247,-31.471
2232,149.248,-34.338
2233,149.249,-35.135
2234,149.249,-33.765
2235,149.251,-34.407
2236,149.252,-34.731
2237,149.254,-31.612
2238,149.254,-33.26
2239,149.254,-31.479
2240,149.258,-32.933
2241,149.259,-33.349
2242,149.264,-34.72
2243,149.265,-35.211
2244,149.266,-31.03
2245,149.267,-34.594
2246,149.267,-31.938
2247,149.267,-31.926
2248,149.268,-32.268
2249,149.268,-32.285
2250,149.268,-34.619
2251,149.268,-33.702
2252,149.27,-32.902
2253,149.271,-33.722
2254,149.272,-33.195
2255,149.273,-33.885
2256,149.274,-33.745
2257,149.275,-35.14
2258,149.276,-35.884
2259,149.277,-32.43
2260,149.278,-34.289
2261,149.279,-35.834
2262,149.279,-33.546
2263,149.28,-35.853
2264,149.28,-35.813
2265,149.28,-32.712
2266,149.281,-32.784
2267,149.281,-31.423
2268,149.283,-34.037
2269,149.283,-32.233
2270,149.284,-35.593
2271,149.285,-35.684
2272,149.286,-31.306
2273,149.286,-32.124
2274,149.29,-31.558
2275,149.297,-35.929
2276,149.299,-31.434
2277,149.299,-35.378
2278,149.299,-33.066
2279,149.3,-31.746
2280,149.3,-34.097
2281,149.3,-33.282
2282,149.3,-32.747
2283,149.303,-32.565
2284,149.304,-32.363
2285,149.305,-35.649
2286,149.306,-34.253
2287,149.306,-32.14
2288,149.307,-32.241
2289,149.307,-32.778
2290,149.308,-31.359
2291,149.308,-34.077
2292,149.308,-32.391
2293,149.309,-35.105
2294,149.309,-31.717
2295,149.309,-31.865
2296,149.312,-35.951
2297,149.312,-32.026
2298,149.313,-31.945
2299,149.313,-33.528
2300,149.314,-32.329
2301,149.316,-31.208
2302,149.318,-31.952
2303,149.318,-35.896
2304,149.319,-34.526
2305,149.319,-32.99
2306,149.32,-32.515
2307,149.32,-31.809
2308,149.32,-35.867
2309,149.321,-34.209
2310,149.322,-32.132
2311,149.323,-34.762
2312,149.323,-32.777
2313,149.326,-31.856
2314,149.329,-31.043
2315,149.33,-33.922
2316,149.33,-35.023
2317,149.333,-33.839
2318,149.334,-32.252
2319,149.334,-34.808
2320,149.335,-32.39
2321,149.335,-32.571
2322,149.335,-35.517
2323,149.337,-35.948
2324,149.338,-32.43
2325,149.338,-33.097
2326,149.34,-32.709
2327,149.341,-31.815
2328,149.342,-34.319
2329,149.345,-33.172
2330,149.345,-32.48
2331,149.345,-31.223
2332,149.345,-35.212
2333,149.346,-33.777
2334,149.347,-33.467
2335,149.347,-31.866
2336,149.349,-34.257
2337,149.35,-34.324
2338,149.351,-31.568
2339,149.352,-32.397
2340,149.353,-33.677
2341,149.355,-33.909
2342,149.356,-35.032
2343,149.358,-34.407
2344,149.36,-32.422
2345,149.36,-31.549
2346,149.361,-35.762
2347,149.362,-32.464
2348,149.363,-33.186
2349,149.364,-35.253
2350,149.368,-32.413
2351,149.369,-35.756
2352,149.369,-33.441
2353,149.37,-32.94
2354,149.37,-33.502
2355,149.372,-34.638
2356,149.373,-35.822
2357,149.373,-31.711
2358,149.374,-35.894
2359,149.375,-34.956
2360,149.375,-31.34
2361,149.376,-33.901
2362,149.378,-35.516
2363,149.378,-32.446
2364,149.379,-35.027
2365,149.379,-35.432
2366,149.381,-33.335
2367,149.383,-34.793
2368,149.383,-32.26
2369,149.384,-32.893
2370,149.384,-31.245
2371,149.385,-31.121
2372,149.386,-32.92
2373,149.388,-32.908
2374,149.389,-32.273
2375,149.391,-31.791
2376,149.391,-35.409
2377,149.391,-32.499
2378,149.393,-34.65
2379,149.393,-35.503
2380,149.397,-34.577
2381,149.397,-34.392
2382,149.398,-33.364
2383,149.398,-33.15
2384,149.399,-34.122
2385,149.4,-34.868
2386,149.401,-32.033
2387,149.402,-33.829
2388,149.403,-35.579
2389,149.405,-34.653
2390,149.405,-32.472
2391,149.406,-34.859
2392,149.406,-32.988
2393,149.406,-31.471
2394,149.407,-32.316
2395,149.408,-35.069
2396,149.41,-34.8
2397,149.41,-34.922
2398,149.411,-32.514
2399,149.414,-31.373
2400,149.415,-32.939
2401,149.415,-33.004
2402,149.416,-33.858
2403,149.418,-31.629
2404,149.419,-33.293
2405,149.419,-32.497
2406,149.421,-31.718
2407,149.422,-34.71
2408,149.424,-32.638
2409,149.425,-33.042
2410,149.426,-34.536
2411,149.43,-33.006
2412,149.431,-31.701
2413,149.431,-32.962
2414,149.433,-34.487
2415,149.436,-32.957
2416,149.437,-34.376
2417,149.438,-33.288
2418,149.438,-31.06
2419,149.439,-31.106
2420,149.439,-34.505
2421,149.44,-31.012
2422,149.442,-35.392
2423,149.443,-32.073
2424,149.448,-35.681
2425,149.449,-35.06
2426,149.45,-32.789
2427,149.451,-33.01
2428,149.452,-33.828
2429,149.453,-31.765
2430,149.454,-34.146
2431,149.454,-35.456
2432,149.457,-31.824
2433,149.457,-31.763
2434,149.458,-31.759
2435,149.458,-35.82
2436,149.459,-34.819
2437,149.462,-32.319
2438,149.466,-35.428
2439,149.466,-34.981
2440,149.467,-35.596
2441,149.469,-33.193
2442,149.469,-32.357
2443,149.471,-34.621
2444,149.471,-31.624
2445,149.471,-34.934
2446,149.472,-32.65
2447,149.472,-32.261
2448,149.473,-35.837
2449,149.477,-35.727
2450,149.477,-34.743
2451,149.477,-31.717
2452,149.477,-35.227
2453,149.477,-31.51
2454,149.478,-33.579
2455,149.479,-35.746
2456,149.479,-33.56
2457,149.481,-35.73
2458,149.484,-31.242
2459,149.484,-31.435
2460,149.484,-33.078
2461,149.484,-34.546
2462,149.485,-31.104
2463,149.486,-31.001
2464,149.486,-34.785
2465,149.486,-33.721
2466,149.487,-35.395
2467,149.487,-34.147
2468,149.488,-35.344
2469,149.489,-32.79
2470,149.49,-35.395
2471,149.49,-35.274
2472,149.491,-31.411
2473,149.493,-35.57
2474,149.494,-35.195
2475,149.494,-32.797
2476,149.494,-35.126
2477,149.495,-34.248
2478,149.496,-32.046
2479,149.496,-31.473
2480,149.497,-35.272
2481,149.497,-34.932
2482,149.497,-32.313
2483,149.498,-35.613
2484,149.501,-33.685
2485,149.501,-35.086
2486,149.502,-32.713
2487,149.502,-34.003
2488,149.505,-34.908
2489,149.509,-32.567
2490,149.51,-33.531
2491,149.51,-34.565
2492,149.511,-35.08
2493,149.512,-35.039
2494,149.512,-32.487
2495,149.514,-31.825
2496,149.514,-35.116
2497,149.52,-33.944
2498,149.52,-32.978
2499,149.523,-35.983
2500,149.523,-31.191
2501,149.523,-33.438
2502,149.526,-34.056
2503,149.527,-31.967
2504,149.527,-32.739
2505,149.527,-33.26
2506,149.529,-35.465
2507,149.529,-32.953
2508,149.53,-32.171
2509,149.532,-35.815
2510,149.533,-32.004
2511,149.533,-32.229
2512,149.538,-35.748
2513,149.539,-32.204
2514,149.541,-35.835
2515,149.543,-35.727
2516,149.544,-33.369
2517,149.544,-35.348
2518,149.547,-34.858
2519,149.547,-35.154
2520,149.548,-32.182
2521,149.549,-35.436
2522,149.552,-32.243
2523,149.552,-33.6
2524,149.552,-33.878
2525,149.552,-34.834
2526,149.554,-33.86
2527,149.554,-33.01
2528,149.555,-32.761
2529,149.556,-33.911
2530,149.557,-31.885
2531,149.558,-32.672
2532,149.558,-33.115
2533,149.56,-35.055
2534,149.561,-32.459
2535,149.561,-35.18
2536,149.561,-35.255
2537,149.562,-34.904
2538,149.563,-33.947
2539,149.564,-31.607
2540,149.564,-35.928
2541,149.566,-33.246
2542,149.566,-34.737
2543,149.567,-35.109
2544,149.568,-31.27
2545,149.568,-32.701
2546,149.568,-33.393
2547,149.568,-35.202
2548,149.571,-35.087
2549,149.572,-32.053
2550,149.572,-34.767
2551,149.573,-33.865
2552,149.573,-34.608
2553,149.574,-34.899
2554,149.574,-32.247
2555,149.574,-31.874
2556,149.575,-33.592
2557,149.575,-32.651
2558,149.576,-31.759
2559,149.576,-32.962
2560,149.578,-33.674
2561,149.578,-32.993
2562,149.58,-34.419
2563,149.58,-31.173
2564,149.581,-32.321
2565,149.586,-35.563
2566,149.586,-35.285
2567,149.587,-32.458
2568,149.589,-33.885
2569,149.589,-34.158
2570,149.589,-33.347
2571,149.591,-31.671
2572,149.592,-35.583
2573,149.593,-31.367
2574,149.593,-31.943
2575,149.593,-35.607
2576,149.594,-33.382
2577,149.594,-31.042
2578,149.595,-35.769
2579,149.595,-35.816
2580,149.596,-32.769
2581,149.596,-32.573
2582,149.596,-32.288
2583,149.597,-32.916
2584,149.598,-33.31
2585,149.599,-33.999
2586,149.599,-32.183
2587,149.6,-34.287
2588,149.602,-31.945
2589,149.603,-31.978
2590,149.604,-31.524
2591,149.605,-31.235
2592,149.605,-31.594
2593,149.605,-33.15
2594,149.608,-31.215
2595,149.608,-35.864
2596,149.612,-35.183
2597,149.612,-31.698
2598,149.615,-35.337
2599,149.615,-35.111
2600,149.616,-35.03
2601,149.62,-33.501
2602,149.621,-32.495
2603,149.621,-31.376
2604,149.623,-32.766
2605,149.624,-31.365
2606,149.627,-34.876
2607,149.627,-32.279
2608,149.627,-33.186
2609,149.628,-31.783
2610,149.629,-34.53
2611,149.629,-31.047
2612,149.63,-33.008
2613,149.63,-34.026
2614,149.632,-35.522
2615,149.632,-32.966
2616,149.633,-35.57
2617,149.635,-32.95
2618,149.637,-32.446
2619,149.638,-33.618
2620,149.638,-34.279
2621,149.638,-31.439
2622,149.639,-32.072
2623,149.64,-33.451
2624,149.641,-33.154
2625,149.641,-33.573
2626,149.642,-32.678
2627,149.642,-35.536
2628,149.644,-34.912
2629,149.644,-31.273
2630,149.644,-33.459
2631,149.647,-34.462
2632,149.647,-33.779
2633,149.648,-34.831
2634,149.649,-34.161
2635,149.65,-35.178
2636,149.651,-35.381
2637,149.652,-34.735
2638,149.654,-35.445
2639,149.654,-34.903
2640,149.654,-35.395
2641,149.655,-31.644
2642,149.656,-31.848
2643,149.658,-35.955
2644,149.658,-33.062
2645,149.659,-34.256
2646,149.659,-32.803
2647,149.659,-32.727
2648,149.659,-31.857
2649,149.66,-31.96
2650,149.661,-32.634
2651,149.663,-33.796
2652,149.663,-34.372
2653,149.663,-32.192
2654,149.664,-31.617
2655,149.664,-32.057
2656,149.666,-34.509
2657,149.667,-33.982
2658,149.668,-32.66
2659,149.668,-35.087
2660,149.668,-34.091
2661,149.67,-35.825
2662,149.671,-34.615
2663,149.672,-32.234
2664,149.673,-34.224
2665,149.674,-31.4
2666,149.675,-35.183
2667,149.677,-31.019
2668,149.677,-31.771
2669,149.678,-34.696
2670,149.68,-31.72
2671,149.68,-32.599
2672,149.68,-34.408
2673,149.681,-32.826
2674,149.682,-33.673
2675,149.682,-33.745
2676,149.682,-31.516
2677,149.684,-31.974
2678,149.686,-32.263
2679,149.687,-32.943
2680,149.689,-31.575
2681,149.69,-32.628
2682,149.69,-32.477
2683,149.691,-32.997
2684,149.691,-32.944
2685,149.692,-32.06
2686,149.693,-32.415
2687,149.693,-35.079
2688,149.693,-34.602
2689,149.693,-33.594
2690,149.694,-34.664
2691,149.696,-34.52
2692,149.701,-31.944
2693,149.702,-32.695
2694,149.702,-32.09
2695,149.703,-35.096
2696,149.703,-34.965
2697,149.703,-33.805
2698,149.704,-34.201
2699,149.705,-35.163
2700,149.707,-35.199
2701,149.713,-33.662
2702,149.713,-31.745
2703,149.715,-34.835
2704,149.715,-32.184
2705,149.716,-35.593
2706,149.717,-34.479
2707,149.72,-34.779
2708,149.722,-33.761
2709,149.723,-34.395
2710,149.723,-34.018
2711,149.723,-34.527
2712,149.723,-34.729
2713,149.723,-32.082
2714,149.723,-31.658
2715,149.726,-32.058
2716,149.726,-34.434
2717,149.728,-32.747
2718,149.728,-31.309
2719,149.73,-32.188
2720,149.732,-32.374
2721,149.737,-31.962
2722,149.737,-31.113
2723,149.738,-32.751
2724,149.74,-32.55
2725,149.74,-35.883
2726,149.74,-33.849
2727,149.741,-35.099
2728,149.745,-34.619
2729,149.745,-35.995
2730,149.746,-34.739
2731,149.747,-34.462
2732,149.747,-31.497
2733,149.748,-32.24
2734,149.749,-34.53
2735,149.749,-32.247
2736,149.751,-33.807
2737,149.751,-34.84
2738,149.751,-35.262
2739,149.752,-31.248
2740,149.754,-34.674
2741,149.755,-31.119
2742,149.755,-31.147
2743,149.756,-32.231
2744,149.756,-33.378
2745,149.758,-31.957
2746,149.759,-35.175
2747,149.759,-35.328
2748,149.759,-35.182
2749,149.761,-33.611
2750,149.761,-33.282
2751,149.762,-32.825
2752,149.762,-32.449
2753,149.763,-32.769
2754,149.763,-32.621
2755,149.763,-31.036
2756,149.766,-31.117
2757,149.767,-33.436
2758,149.77,-32.612
2759,149.771,-35.011
2760,149.771,-35.43
2761,149.776,-35.739
2762,149.777,-35.923
2763,149.778,-35.665
2764,149.785,-31.35
2765,149.787,-35.405
2766,149.788,-33.095
2767,149.789,-31.12
2768,149.79,-31.567
2769,149.792,-31.455
2770,149.793,-34.727
2771,149.794,-34.3
2772,149.795,-31.182
2773,149.796,-32.332
2774,149.796,-33.859
2775,149.801,-33.257
2776,149.802,-31.693
2777,149.805,-35.034
2778,149.808,-35.761
2779,149.809,-31.47
2780,149.81,-34.607
2781,149.811,-32.632
2782,149.812,-32.82
2783,149.817,-34.333
2784,149.818,-34.2
2785,149.819,-31.611
2786,149.821,-34.51
2787,149.821,-31.682
2788,149.821,-35.982
2789,149.823,-34.94
2790,149.823,-33.627
2791,149.826,-33.469
2792,149.826,-31.399
2793,149.828,-33.331
2794,149.83,-31.189
2795,149.831,-34.201
2796,149.831,-35.895
2797,149.834,-33.944
2798,149.835,-35.531
2799,149.835,-31.188
2800,149.836,-31.401
2801,149.838,-33.005
2802,149.839,-34.887
2803,149.839,-33.016
2804,149.84,-31.758
2805,149.84,-33.589
2806,149.843,-35.166
2807,149.845,-32.81
2808,149.845,-32.395
2809,149.845,-31.71
2810,149.845,-33.044
2811,149.845,-33.648
2812,149.846,-34.625
2813,149.846,-35.668
2814,149.846,-34.516
2815,149.848,-35.87
2816,149.849,-31.876
2817,149.85,-33.621
2818,149.85,-31.146
2819,149.851,-35.049
2820,149.855,-33.751
2821,149.855,-32.669
2822,149.855,-31.391
2823,149.855,-34.077
2824,149.856,-31.691
2825,149.858,-34.464
2826,149.859,-31.214
2827,149.859,-34.915
2828,149.86,-35.675
2829,149.864,-34.547
2830,149.864,-31.952
2831,149.864,-33.63
2832,149.866,-34.735
2833,149.866,-31.583
2834,149.866,-34.62
2835,149.866,-33.9
2836,149.868,-33.914
2837,149.869,-35.159
2838,149.869,-33.41
2839,149.869,-34.407
2840,149.87,-32.55
2841,149.873,-35.569
2842,149.873,-35.38
2843,149.873,-32.032
2844,149.878,-31.18
2845,149.878,-34.399
2846,149.879,-35.606
2847,149.88,-31.726
2848,149.881,-35.353
2849,149.881,-35.485
2850,149.881,-35.094
2851,149.882,-35.799
2852,149.882,-32.281
2853,149.883,-31.511
2854,149.883,-32.572
2855,149.883,-32.11
2856,149.885,-34.854
2857,149.886,-35.525
2858,149.889,-35.113
2859,149.893,-35.294
2860,149.893,-34.822
2861,149.893,-33.63
2862,149.893,-33.994
2863,149.894,-31.07
2864,149.894,-34.405
2865,149.894,-33.694
2866,149.897,-33.412
2867,149.898,-32.871
2868,149.898,-33.414
2869,149.899,-35.503
2870,149.899,-32.193
2871,149.9,-31.066
2872,149.903,-35.185
2873,149.903,-33.077
2874,149.904,-33.004
2875,149.904,-35.608
2876,149.906,-35.898
2877,149.908,-33.517
2878,149.909,-35.506
2879,149.913,-35.806
2880,149.914,-31.722
2881,149.915,-34.733
2882,149.916,-35.276
2883,149.917,-34.782
2884,149.918,-32.207
2885,149.919,-35.642
2886,149.921,-32.776
2887,149.923,-35.333
2888,149.923,-33.119
2889,149.926,-32.459
2890,149.927,-33.64
2891,149.927,-34.718
2892,149.928,-34.913
2893,149.928,-35.856
2894,149.928,-31.5
2895,149.929,-31.847
2896,149.931,-32.113
2897,149.931,-34.3
2898,149.931,-31.401
2899,149.932,-34.221
2900,149.933,-32.848
2901,149.933,-34.173
2902,149.935,-33.887
2903,149.936,-31.359
2904,149.936,-35.894
2905,149.937,-32.861
2906,149.937,-32.282
2907,149.937,-35.345
2908,149.938,-35.009
2909,149.938,-35.501
2910,149.938,-32.807
2911,149.939,-32.77
2912,149.939,-32.335
2913,149.939,-35.936
2914,149.94,-33.73
2915,149.94,-34.194
2916,149.94,-31.51
2917,149.94,-32.538
2918,149.942,-31.633
2919,149.943,-31.844
2920,149.943,-31.448
2921,149.944,-33.009
2922,149.944,-33.963
2923,149.945,-35.338
2924,149.946,-31.307
2925,149.947,-33.284
2926,149.95,-31.049
2927,149.952,-35.329
2928,149.952,-32.619
2929,149.954,-34.083
2930,149.955,-34.657
2931,149.956,-34.164
2932,149.957,-34.856
2933,149.957,-32.007
2934,149.958,-33.696
2935,149.959,-32.097
2936,149.959,-32.864
2937,149.96,-33.12
2938,149.96,-35.455
2939,149.964,-33.542
2940,149.964,-32.087
2941,149.964,-33.867
2942,149.965,-31.844
2943,149.965,-35.248
2944,149.966,-33.919
2945,149.967,-34.671
2946,149.968,-31.537
2947,149.968,-33.836
2948,149.968,-35.071
2949,149.969,-32.307
2950,149.969,-35.656
2951,149.971,-33.133
2952,149.972,-33.646
2953,149.973,-34.876
2954,149.974,-35.019
2955,149.976,-34.031
2956,149.977,-33.468
2957,149.977,-35.274
2958,149.977,-33.825
2959,149.978,-31.757
2960,149.979,-33.16
2961,149.98,-34.559
2962,149.981,-32.443
2963,149.982,-31.886
2964,149.982,-34.084
2965,149.982,-33.318
2966,149.983,-31.505
2967,149.983,-35.503
2968,149.983,-32.652
2969,149.985,-34.421
2970,149.985,-32.721
2971,149.985,-32.622
2972,149.985,-35.889
2973,149.986,-33.179
2974,149.987,-34.6
2975,149.987,-32.279
2976,149.989,-34.587
2977,149.989,-32.93
2978,149.991,-33.648
2979,149.993,-34.415
2980,149.996,-33.672
2981,149.999,-33.989
2982,149.999,-34.595
2983,150.001,-34.927
2984,150.001,-31.791
2985,150.001,-34.041
2986,150.003,-33.017
2987,150.003,-32.537
2988,150.003,-34.59
2989,150.003,-31.182
2990,150.007,-35.772
2991,150.01,-31.072
2992,150.013,-34.542
2993,150.013,-32.497
2994,150.016,-32.177
2995,150.016,-33.243
2996,150.017,-31.309
2997,150.017,-34.654
2998,150.017,-31.941
2999,150.018,-35.981
3000,150.018,-32.095
3001,150.019,-31.92
3002,150.019,-31.248
3003,150.02,-32.828
3004,150.02,-34.339
3005,150.024,-34.998
3006,150.026,-35.463
3007,150.029,-34.46
3008,150.029,-31.43
3009,150.031,-31.308
3010,150.032,-32.416
3011,150.032,-34.402
3012,150.032,-34.962
3013,150.034,-33.583
3014,150.035,-31.347
3015,150.035,-33.504
3016,150.037,-33.574
3017,150.037,-33.636
3018,150.039,-33.693
3019,150.039,-34.245
3020,150.039,-35.491
3021,150.039,-31.749
3022,150.041,-35.53
3023,150.041,-33.343
3024,150.042,-33.974
3025,150.042,-34.375
3026,150.043,-34.605
3027,150.044,-31.955
3028,150.045,-31.901
3029,150.048,-31.751
3030,150.048,-33.358
3031,150.049,-34.1
3032,150.05,-34.038
3033,150.053,-35.902
3034,150.053,-34.073
3035,150.056,-33.285
3036,150.056,-34.556
3037,150.057,-32.939
3038,150.059,-35.463
3039,150.06,-32.308
3040,150.06,-34.189
3041,150.062,-32.351
3042,150.063,-31.265
3043,150.063,-31.859
3044,150.063,-35.872
3045,150.064,-32.766
3046,150.064,-32.836
3047,150.064,-35.58
3048,150.065,-35.197
3049,150.066,-31.387
3050,150.066,-35.799
3051,150.069,-33.292
3052,150.07,-32.929
3053,150.07,-31.873
3054,150.075,-33.577
3055,150.076,-31.1
3056,150.076,-31.613
3057,150.077,-34.158
3058,150.078,-31.8
3059,150.078,-31.574
3060,150.078,-32.237
3061,150.078,-32.814
3062,150.079,-31.619
3063,150.079,-35.913
3064,150.079,-32.27
3065,150.08,-33.796
3066,150.086,-34.92
3067,150.086,-32.269
3068,150.087,-32.218
3069,150.087,-31.306
3070,150.089,-31.13
3071,150.089,-31.233
3072,150.091,-35.329
3073,150.091,-32.393
3074,150.092,-31.827
3075,150.092,-31.739
3076,150.093,-32.82
3077,150.094,-31.325
3078,150.095,-31.1
3079,150.095,-31.303
3080,150.096,-31.818
3081,150.098,-31.035
3082,150.098,-32.471
3083,150.099,-33.599
3084,150.099,-32.539
3085,150.1,-31.703
3086,150.1,-35.801
3087,150.102,-32.138
3088,150.104,-35.376
3089,150.104,-31.513
3090,150.105,-33.969
3091,150.107,-32.427
3092,150.11,-31.286
3093,150.11,-33.083
3094,150.11,-31.645
3095,150.111,-34.783
3096,150.111,-34.634
3097,150.111,-35.984
3098,150.112,-34.524
3099,150.113,-32.298
3100,150.113,-35.605
3101,150.114,-34.898
3102,150.115,-33.523
3103,150.116,-34.058
3104,150.116,-31.139
3105,150.116,-35.065
3106,150.117,-33.86
3107,150.118,-32.546
3108,150.12,-32.742
3109,150.12,-35.124
3110,150.124,-35.878
3111,150.125,-33.486
3112,150.125,-34.851
3113,150.125,-35.957
3114,150.125,-35.711
3115,150.125,-32.724
3116,150.129,-35.7
3117,150.13,-32.297
3118,150.13,-32.825
3119,150.13,-35.267
3120,150.132,-35.152
3121,150.134,-34.925
3122,150.136,-35.063
3123,150.136,-31.688
3124,150.139,-33.789
3125,150.139,-33.523
3126,150.141,-35.164
3127,150.141,-33.346
3128,150.142,-31.211
3129,150.142,-35.196
3130,150.143,-34.951
3131,150.145,-35.854
3132,150.149,-31.379
3133,150.15,-31.246
3134,150.152,-34.489
3135,150.152,-31.128
3136,150.153,-33.887
3137,150.153,-31.318
3138,150.155,-33.981
3139,150.156,-32.253
3140,150.156,-35.312
3141,150.157,-34.361
3142,150.157,-33.56
3143,150.157,-33.727
3144,150.158,-33.643
3145,150.159,-34.512
3146,150.162,-32.058
3147,150.162,-32.936
3148,150.163,-33.054
3149,150.163,-35.211
3150,150.165,-33.804
3151,150.167,-34.656
3152,150.172,-35.903
3153,150.173,-34.187
3154,150.173,-33.017
3155,150.173,-34.03
3156,150.174,-32.802
3157,150.175,-32.349
3158,150.175,-34.605
3159,150.176,-33.058
3160,150.177,-35.892
3161,150.178,-34.542
3162,150.179,-33.249
3163,150.181,-35.189
3164,150.181,-32.33
3165,150.182,-34.566
3166,150.182,-31.74
3167,150.184,-32.827
3168,150.185,-35.402
3169,150.185,-35.601
3170,150.186,-31.33
3171,150.187,-35.634
3172,150.189,-31.547
3173,150.19,-33.627
3174,150.193,-34.409
3175,150.193,-34.908
3176,150.193,-35.719
3177,150.194,-33.262
3178,150.194,-35.768
3179,150.194,-33.976
3180,150.196,-35.613
3181,150.197,-34.831
3182,150.197,-33.896
3183,150.197,-34.879
3184,150.198,-32.221
3185,150.199,-34.165
3186,150.201,-34.654
3187,150.201,-35.913
3188,150.201,-31.159
3189,150.202,-31.42
3190,150.203,-32.925
3191,150.203,-34.245
3192,150.203,-35.395
3193,150.203,-31.752
3194,150.206,-34.682
3195,150.207,-33.682
3196,150.208,-31.225
3197,150.21,-33.593
3198,150.211,-31.653
3199,150.211,-34.627
3200,150.211,-35.03
3201,150.212,-32.782
3202,150.212,-35.714
3203,150.213,-34.664
3204,150.213,-33.945
3205,150.213,-34.535
3206,150.215,-34.919
3207,150.217,-34.64
3208,150.217,-32.122
3209,150.219,-32.504
3210,150.219,-33.173
3211,150.22,-34.505
3212,150.221,-31.054
3213,150.221,-34.76
3214,150.222,-35.014
3215,150.223,-35.732
3216,150.224,-31.979
3217,150.226,-31.508
3218,150.226,-31.714
3219,150.226,-35.696
3220,150.226,-35.227
3221,150.227,-35.44
3222,150.231,-35.146
3223,150.231,-35.78
3224,150.232,-32.612
3225,150.234,-32.191
3226,150.234,-35.566
3227,150.235,-34.703
3228,150.237,-33.125
3229,150.238,-32.3
3230,150.239,-35.377
3231,150.239,-32.565
3232,150.239,-32.19
3233,150.239,-33.329
3234,150.24,-35.447
3235,150.241,-33.269
3236,150.241,-32.075
3237,150.249,-31.058
3238,150.25,-34.753
3239,150.25,-35.691
3240,150.253,-31.58
3241,150.255,-31.514
3242,150.255,-33.197
3243,150.257,-31.272
3244,150.257,-35.118
3245,150.26,-32.443
3246,150.261,-33.362
3247,150.261,-35.392
3248,150.262,-34.562
3249,150.266,-33.876
3250,150.271,-34.75
3251,150.273,-32.832
3252,150.276,-32.994
3253,150.276,-34.673
3254,150.277,-33.002
3255,150.278,-32.115
3256,150.278,-34.914
3257,150.281,-33.101
3258,150.282,-33.845
3259,150.283,-32.001
3260,150.284,-34.564
3261,150.286,-32.405
3262,150.286,-33.768
3263,150.287,-31.505
3264,150.289,-32.715
3265,150.289,-33.024
3266,150.289,-35.735
3267,150.289,-35.87
3268,150.29,-31.324
3269,150.29,-31.764
3270,150.29,-34.724
3271,150.291,-31.062
3272,150.292,-34.707
3273,150.292,-34.232
3274,150.292,-31.945
3275,150.293,-34.648
3276,150.295,-34.086
3277,150.295,-31.292
3278,150.296,-33.636
3279,150.296,-31.459
3280,150.297,-33.551
3281,150.299,-31.054
3282,150.303,-34.892
3283,150.303,-32.517
3284,150.304,-32.703
3285,150.305,-31.895
3286,150.305,-35.233
3287,150.305,-33.145
3288,150.306,-32.958
3289,150.307,-31.694
3290,150.307,-31.744
3291,150.308,-31.919
3292,150.308,-33.317
3293,150.31,-33.069
3294,150.313,-33.77
3295,150.314,-35.473
3296,150.315,-33.989
3297,150.315,-35.565
3298,150.317,-33.281
3299,150.317,-32.951
3300,150.317,-35.923
3301,150.317,-35.397
3302,150.319,-32.969
3303,150.321,-32.117
3304,150.321,-31.757
3305,150.322,-32.084
3306,150.322,-34.171
3307,150.323,-31.56
3308,150.325,-33.428
3309,150.325,-35.963
3310,150.327,-31.235
3311,150.33,-32.319
3312,150.332,-31.533
3313,150.334,-35.832
3314,150.336,-31.072
3315,150.337,-34.577
3316,150.337,-35.807
3317,150.339,-31.999
3318,150.342,-35.584
3319,150.344,-33.029
3320,150.344,-31.71
3321,150.344,-35.416
3322,150.348,-35.134
3323,150.351,-32.213
3324,150.351,-34.672
3325,150.351,-31.081
3326,150.351,-31.622
3327,150.352,-34.109
3328,150.354,-32.797
3329,150.354,-33.277
